,demand
4252,6878.259007405556
4253,6955.871440339972
4254,6480.166833018501
4255,6878.567164227119
4256,6507.90908676963
4257,6500.308295674394
4258,7935.012475408265
4259,11861.462517386632
4260,23916.084980160536
4261,23486.749834669303
4262,26235.472012154773
4263,29924.09334952054
4264,25079.768887043516
4265,27432.068252254645
4266,30670.30852225102
4267,29483.214324137323
4268,27431.86354879883
4269,22107.595705215503
4270,10275.679444652043
4271,7023.987526020087
4272,6683.574011430263
4273,6145.32650284093
4274,6590.20755563279
4275,6944.312686170208
4276,6283.630818394409
4277,6674.356310985386
4278,6683.713025899953
4279,6764.058712639617
4280,6815.986483677905
4281,6581.082321044405
4282,7145.660628586814
4283,12760.344950522922
4284,21926.62858630599
4285,24805.39046493795
4286,28044.2698523706
4287,30302.566100057982
4288,25403.834884585423
4289,28428.713947691438
4290,31077.051606342917
4291,30079.358654772546
4292,25597.193371461013
4293,21925.434774383568
4294,10665.397826069211
4295,6980.126953439413
4296,6483.6875349759775
4297,6635.028428998658
4298,6907.101432612043
4299,6311.695559670591
4300,6794.013794602291
4301,5708.314433693846
4302,5881.9406055928
4303,6704.755795389619
4304,6189.059522032292
4305,6021.084108071162
4306,7391.013455117146
4307,11890.501226855846
4308,21039.904457091652
4309,24086.679285465365
4310,25510.332950130018
4311,29254.66111530021
4312,26626.615478947453
4313,25650.854241258985
4314,29732.391974375616
4315,30305.692983785673
4316,28385.526713385294
4317,20501.517412448295
4318,10414.732258849908
4319,6656.966117481812
4320,6609.41158885011
4321,6754.284257531652
4322,6635.285359545823
4323,6491.406492949842
4324,6550.992807917457
4325,6239.811739595725
4326,6793.799441454107
4327,6998.67356733248
4328,6215.141248996676
4329,6748.147435846939
4330,7193.429472337436
4331,11792.481746480375
4332,22499.67239648897
4333,24030.94324359082
4334,26393.37654557443
4335,30586.325008751603
4336,26576.290954223125
4337,29846.322949227433
4338,28616.24236241901
4339,29311.066736962315
4340,24720.52338424327
4341,18652.84391088245
4342,10462.375955272195
4343,7141.083597099069
4344,6172.779696063426
4345,6847.297337205544
4346,7022.962483847585
4347,6562.038341168925
4348,6813.06029382351
4349,6593.797110336018
4350,6505.1630668030575
4351,6615.270004138168
4352,6453.669103711667
4353,7169.999805558589
4354,6661.362293962855
4355,6373.507177947521
4356,6943.258610135965
4357,6378.28739685402
4358,6806.1253547732285
4359,6340.479944228979
4360,7169.331849381278
4361,6600.956488993811
4362,6851.07252996997
4363,6496.425408774948
4364,6444.675680757034
4365,6512.9654220090115
4366,7064.025269399313
4367,7033.95119112867
4368,6603.590183381855
4369,6359.593103413556
4370,6418.231875070931
4371,6139.962350761085
4372,6533.378004978848
4373,6169.1489754212125
4374,6203.8972139316575
4375,6290.434318467123
4376,6810.402370538151
4377,6786.500006587774
4378,6762.47862962222
4379,6692.029557210962
4380,6431.764999678736
4381,6757.273809945654
4382,6502.841568020311
4383,6356.67800214547
4384,6612.283679929987
4385,6858.080207784703
4386,6353.2339881270445
4387,6514.310175951845
4388,6204.225380559452
4389,6635.015382127701
4390,6523.113364526743
4391,6075.564654335379
4392,6246.287155801072
4393,6619.164330722931
4394,6598.456937072911
4395,6886.905515923876
4396,6967.506210120653
4397,7130.058150696273
4398,7353.362197056577
4399,6534.520900031733
4400,6234.017068241069
4401,6442.300952641754
4402,6724.657661433508
4403,6703.093843669846
4404,6120.984907657875
4405,6935.025033776121
4406,6571.099796404705
4407,6200.735570756138
4408,6698.583986097365
4409,6871.9338426266495
4410,6818.9954710087295
4411,6582.538541969231
4412,6588.026876944214
4413,6831.503094579306
4414,5865.380708349074
4415,6141.21408155957
4416,6195.084394703818
4417,6532.675350158269
4418,6552.75018993531
4419,6184.857879025976
4420,6173.561000174557
4421,6768.738014936704
4422,6655.932958946898
4423,6414.39931982989
4424,6315.566769408132
4425,6872.972009151815
4426,7478.393774010652
4427,10750.056820980422
4428,22749.554878287516
4429,23528.696349741258
4430,23379.646299132983
4431,30267.55815602471
4432,24794.360141515757
4433,27004.674882880212
4434,28569.129641593077
4435,30143.889639568744
4436,25387.541133861727
4437,20703.434463016314
4438,10216.521644015189
4439,7222.800747625578
4440,6995.60053009967
4441,6512.248021974377
4442,6929.307632474197
4443,6615.068078801068
4444,6618.267707075341
4445,6291.173977892458
4446,6683.96475017112
4447,5954.948889801103
4448,6359.980973186096
4449,6235.962856815904
4450,8409.402305990332
4451,12040.575767803753
4452,24026.00461205969
4453,22145.194153961074
4454,29984.856280200656
4455,30930.39531996106
4456,24276.206580389982
4457,30733.18046951937
4458,31004.269521034934
4459,30299.49513275325
4460,25235.035085246025
4461,19218.95147010413
4462,9873.670676487896
4463,6314.04554558025
4464,6896.666231202166
4465,6392.310810035602
4466,6069.424242022172
4467,6638.85521309368
4468,6762.266497221441
4469,6195.9388299830625
4470,6444.699356180028
4471,6706.893635633401
4472,6455.560252692013
4473,5881.3724035144105
4474,7285.782896088851
4475,11179.991181807363
4476,24364.29336136987
4477,25370.42695634202
4478,26620.236547958448
4479,28420.65649047965
4480,25533.01204459783
4481,26694.254728276155
4482,30139.484079284222
4483,28283.46864565291
4484,26483.313759799723
4485,19903.21506121791
4486,10746.893076780789
4487,5991.8165756298895
4488,6464.829906345483
4489,6762.977808741397
4490,6651.99635359591
4491,6275.9741471694615
4492,6369.177126642687
4493,7052.757180740494
4494,6765.771603361495
4495,6429.561741295578
4496,6447.248578677836
4497,6555.044523695661
4498,8305.86581225918
4499,11749.160565376884
4500,24422.71056850667
4501,25465.974709342318
4502,28430.504614278834
4503,29623.041504630317
4504,24474.243266960842
4505,28108.1302011145
4506,30707.041535643544
4507,26265.43230423916
4508,25993.41674247021
4509,18902.733020990203
4510,10537.802471225448
4511,6899.866537628617
4512,6898.917445861021
4513,6443.727245687953
4514,7059.635545620598
4515,7073.175167985401
4516,6231.527839009678
4517,6849.243828151123
4518,7001.333568872544
4519,6567.771123815418
4520,6235.427826646962
4521,6875.896908324983
4522,7095.898818159206
4523,11422.537828919907
4524,22638.87753795242
4525,24198.752092621362
4526,25439.90281932367
4527,27067.68673645515
4528,24848.73369352273
4529,27996.414182811393
4530,30284.04580836993
4531,25545.236224164077
4532,26250.27037274447
4533,18612.1987623071
4534,10854.267948113744
4535,6467.465574855657
4536,6802.508276305156
4537,6208.452225240863
4538,6500.164879688088
4539,6104.408825174971
4540,7086.255144482026
4541,6580.331536763159
4542,6652.694643081827
4543,6876.047305800327
4544,5922.233895413058
4545,6906.269750195774
4546,6621.060072064735
4547,6841.791643526173
4548,6379.622956034301
4549,6176.986570486096
4550,7028.715451124804
4551,6808.633781859894
4552,6931.009073619084
4553,6624.94893102698
4554,5695.276984710845
4555,6983.717266774402
4556,6919.66106014609
4557,6348.30430484135
4558,6997.00594249148
4559,6627.926913632842
4560,6041.7702302274065
4561,6664.258267669056
4562,6731.188705239451
4563,7088.641505644931
4564,6942.5884675663665
4565,6187.317023923225
4566,6493.275733896797
4567,6670.249108173928
4568,7285.74630312869
4569,6610.433885715953
4570,6762.2296810165535
4571,6968.406304353661
4572,6856.109076295404
4573,6532.79507146657
4574,6743.967315915314
4575,7042.405944059993
4576,6648.852016197804
4577,7136.415432036019
4578,6410.18548358918
4579,6677.903293462576
4580,6337.376625493453
4581,7708.629443539543
4582,6753.360149336635
4583,6475.750348614438
4584,6053.877981260658
4585,6339.849626712249
4586,6236.1832320004
4587,6814.542768477532
4588,7020.041030863136
4589,6471.956466606355
4590,6600.294936220749
4591,7014.897878376856
4592,6450.1440216191795
4593,6213.465172521999
4594,7882.267579130921
4595,12863.237579382669
4596,23879.22409261953
4597,27199.718354001925
4598,25039.880880033383
4599,31293.59421947918
4600,25392.889997085178
4601,28262.594744791517
4602,30662.21076472481
4603,28030.560807079844
4604,27593.90583203221
4605,20043.286491845683
4606,11322.94857495825
4607,6379.93573728434
4608,7087.475980076266
4609,6378.3593483016675
4610,6353.693680131819
4611,6633.459257910127
4612,6707.06573276395
4613,6232.346207377182
4614,6911.296181952469
4615,6378.9178964437
4616,6560.148851945033
4617,6761.041416293867
4618,7722.771387814497
4619,12561.964748921942
4620,22281.606421132532
4621,26283.491015946467
4622,27171.344777077895
4623,30842.84227904456
4624,23096.13421715273
4625,26006.791994606036
4626,32275.485821385966
4627,26034.396697058695
4628,25711.53179983231
4629,21337.77959094103
4630,10565.497675866318
4631,6941.845603595533
4632,6941.737846901306
4633,6682.592141727269
4634,6663.51844046104
4635,6676.779440656009
4636,6060.992123041002
4637,7371.375987773757
4638,6016.354533852506
4639,6713.211072307305
4640,6615.127038046989
4641,7302.891836568586
4642,7706.172385877603
4643,11431.987729081386
4644,20962.552762256168
4645,23191.60778358662
4646,25752.630064721485
4647,31997.136803782418
4648,23404.478922456037
4649,26773.537559455424
4650,32107.11941962466
4651,30255.35555437461
4652,27495.424244802056
4653,19562.304253111073
4654,10823.33064442661
4655,5910.2073599728965
4656,6074.6573059063285
4657,6541.367241647051
4658,6530.686982827438
4659,5994.523434683528
4660,6290.873459209165
4661,6720.014632310889
4662,6163.863056769
4663,6391.9897878161455
4664,7027.145278007842
4665,6538.601106356164
4666,7376.908882927265
4667,11823.737976388695
4668,24489.75125147477
4669,24148.045945666032
4670,27833.686226984813
4671,27603.389404484973
4672,25720.641673739534
4673,26099.110179895702
4674,30992.05493093337
4675,28203.825575679548
4676,27983.511545749687
4677,22393.795923532605
4678,10167.265609843505
4679,6444.004196567079
4680,7248.20881194779
4681,6407.612457616925
4682,6578.07278056782
4683,6395.998943578008
4684,6199.90921009687
4685,6715.933825374978
4686,6999.22870958622
4687,6662.931934275913
4688,6700.457381360259
4689,5909.972646359108
4690,7571.943213181358
4691,11526.205042099755
4692,21910.4884376543
4693,23833.36378220956
4694,25433.523210938554
4695,28030.333472273178
4696,24751.0006338093
4697,27573.39014318758
4698,33069.93285097231
4699,28606.18538196942
4700,25712.87968716109
4701,20659.497240830577
4702,10759.214635274684
4703,6564.6723533759405
4704,6270.21444048188
4705,6537.403880410178
4706,6138.559531229533
4707,7031.509691353025
4708,7140.413560255512
4709,6359.761082866872
4710,6981.888503892387
4711,6745.153474454212
4712,6620.3584494295155
4713,6729.871148475926
4714,5818.8255710040585
4715,6815.743728496903
4716,6044.762651445397
4717,6553.813900637268
4718,7150.348789148315
4719,6922.996932227315
4720,6904.2994931521325
4721,6805.146715491348
4722,6947.650901944457
4723,7016.115724277335
4724,6961.806416730646
4725,6343.164123223257
4726,6180.040457947174
4727,6477.605878168954
4728,6535.745701844134
4729,6592.8434835947155
4730,6455.454204668753
4731,6748.7853305944
4732,6411.112392737729
4733,6560.3637015628365
4734,6410.557752175806
4735,7252.087721957898
4736,6637.877646594292
4737,6781.480303865458
4738,6337.332382118764
4739,6790.239717479895
4740,6293.692678020296
4741,7087.795867860473
4742,6843.8038798975585
4743,6916.953018894401
4744,6522.3848703937465
4745,6831.98116929471
4746,7156.237182655975
4747,7037.688516979281
4748,6919.468138330226
4749,7359.963397473109
4750,6628.120826292106
4751,6625.429664181644
4752,6702.279377401368
4753,6618.501576471038
4754,7162.97433610376
4755,6277.87974124103
4756,6785.931184585761
4757,7498.271521646661
4758,6246.484236457028
4759,6736.603401979853
4760,6814.2223694499435
4761,6632.0523132565595
4762,8131.265380753545
4763,12856.3670151768
4764,24926.63584835923
4765,24971.613152687376
4766,25919.16134040458
4767,31028.114573119074
4768,25800.35077175023
4769,26330.59289915159
4770,30586.21041292302
4771,28922.22051547124
4772,27643.81142356818
4773,20773.637971237305
4774,10114.126823075412
4775,6376.944203179406
4776,5977.287008327141
4777,6413.417424129806
4778,7123.335926277883
4779,6633.370676454938
4780,6975.907904307218
4781,6622.748558170294
4782,7301.58182144993
4783,6459.469823117166
4784,6560.520272563651
4785,6434.274846199547
4786,7529.434148547359
4787,11824.011218391885
4788,22469.808124852745
4789,26522.09173672827
4790,26176.24288725839
4791,28672.76239917806
4792,25166.774412969382
4793,28121.874520972295
4794,29823.018008054365
4795,30252.726028370747
4796,26584.770035460315
4797,19820.092991191577
4798,11001.858035751386
4799,7161.192724332828
4800,6862.263078681032
4801,6685.128629752883
4802,6558.288942493393
4803,6400.066687206924
4804,6267.630206842855
4805,5997.36408892846
4806,6367.022498894624
4807,6795.783424215801
4808,6373.435397897298
4809,6867.405707223618
4810,8251.653513011039
4811,12436.27718564877
4812,23474.254391811533
4813,23172.65278920829
4814,26434.56421651305
4815,27864.202525147804
4816,23969.5557292168
4817,28507.40567749348
4818,31116.208403597517
4819,27784.128909184452
4820,27012.525909379976
4821,20907.732591678574
4822,11213.529114060222
4823,6094.863739018956
4824,6732.460431407041
4825,7178.459865370572
4826,6542.93858511624
4827,6603.091239479371
4828,6207.040643420964
4829,6714.193774445053
4830,6845.927774059571
4831,6372.681689667875
4832,5977.656395625766
4833,6203.209675762371
4834,7869.1462036024795
4835,11368.014079147642
4836,23242.43780209213
4837,24318.475776177333
4838,26529.79935899168
4839,27485.098187351712
4840,26006.833546856582
4841,30517.792862019403
4842,27260.66532703742
4843,26939.559682931504
4844,26408.078450275585
4845,21843.477947898795
4846,10931.187455699923
4847,6765.3386306412285
4848,6633.032561201324
4849,6506.183451654195
4850,6380.414598793824
4851,6794.87661825958
4852,5578.905609311738
4853,6400.649588208662
4854,7410.546464593224
4855,6557.293938447623
4856,6222.683634224785
4857,7170.077280637417
4858,7479.661512332395
4859,11579.196225025871
4860,22560.543453762624
4861,23269.981944484814
4862,23936.755097513058
4863,28323.907464312495
4864,24167.0733686387
4865,29056.392415346007
4866,32524.205141994535
4867,29566.796955178084
4868,27578.966687348384
4869,19344.123712966462
4870,11280.638539696072
4871,7443.200085743148
4872,7179.021214046246
4873,6225.820854261507
4874,6841.255963395577
4875,6510.53788693175
4876,6496.840860812537
4877,6693.218161600228
4878,6491.564105510884
4879,6443.701645353588
4880,6776.491908441752
4881,6382.624198443819
4882,6144.874220404382
4883,6445.877305894807
4884,6851.4438995463015
4885,6842.8092221384795
4886,7232.507399848288
4887,7435.595853813276
4888,6964.296483286436
4889,6782.788990323614
4890,7068.517477344545
4891,7156.871319447727
4892,6427.683106998344
4893,6636.982189313915
4894,6589.524725372108
4895,6948.2091936478955
4896,6969.161406417191
4897,6429.414991516391
4898,6559.235399611354
4899,5854.717983647219
4900,6801.371662599092
4901,6393.520184244337
4902,6871.8057656199135
4903,7144.340282390842
4904,6436.897976841312
4905,6395.3800143225735
4906,6605.204773770414
4907,7236.031921932487
4908,6751.000125225954
4909,6140.722806370825
4910,6790.248300888387
4911,6347.668196710802
4912,7307.477939560914
4913,6822.816890250197
4914,6446.3887542270795
4915,7189.652995789315
4916,6803.4339167834005
4917,6039.142861653667
4918,6879.759953662438
4919,7235.200081763535
4920,7187.66868702784
4921,6559.0420719677895
4922,6142.8268295026755
4923,6784.091349963185
4924,6427.938268759185
4925,6438.312386507227
4926,6698.972698698532
4927,6396.378988956402
4928,6827.975098138937
4929,6559.763218841811
4930,7428.117516251043
4931,11801.984141375031
4932,24369.73776198589
4933,24953.728472471998
4934,26005.1303417249
4935,28934.763872766584
4936,27191.704443933824
4937,28123.270168999945
4938,32300.450036943104
4939,30211.646108966816
4940,23080.242104066423
4941,20175.11748406362
4942,8933.558545604496
4943,5825.554736856978
4944,6528.691153055032
4945,6574.761768392093
4946,6332.900960132802
4947,6484.001904677064
4948,6923.296223934569
4949,6756.388085065279
4950,6386.08256037585
4951,6239.413813506039
4952,6851.664695090981
4953,6645.933473442691
4954,8061.6511558239645
4955,11666.197051521114
4956,22552.72730159532
4957,25066.862618909294
4958,27266.52468464754
4959,30804.624960493045
4960,24670.876255604962
4961,28202.389681213695
4962,32782.82662163204
4963,31920.260539375948
4964,25347.650267678004
4965,22526.648447764383
4966,11198.377172243901
4967,7051.317198138517
4968,6145.671043597961
4969,6345.860312237314
4970,6266.5616652488925
4971,6585.28452879841
4972,6324.468292337993
4973,6621.952905310496
4974,6938.473854909016
4975,6499.657937463935
4976,6988.7368804572425
4977,7186.786942277277
4978,7538.86174595489
4979,11274.03788167503
4980,24150.38583897441
4981,22335.997339202342
4982,24187.08081172691
4983,29709.89597774137
4984,25384.18859964289
4985,26858.773936759888
4986,32607.34591748449
4987,28193.598449915353
4988,24886.185789268704
4989,20258.677300930725
4990,10248.870762380495
4991,6933.177315504641
4992,6913.154169478782
4993,6399.767056498191
4994,6347.056922695194
4995,6254.649862459486
4996,7075.869834738654
4997,6611.090095335362
4998,6342.181692764282
4999,6361.299854700208
5000,6758.587828852009
5001,6481.777531421594
5002,7646.022484719486
5003,11357.52244699145
5004,24293.868117275877
5005,25745.88582724482
5006,24503.584722603806
5007,31234.997468554782
5008,23371.008905562445
5009,27891.99735337367
5010,28552.53022719291
5011,28893.529289413465
5012,26141.28045887712
5013,21056.69946654951
5014,10095.951248027139
5015,6392.246390790618
5016,6759.615379990976
5017,6441.541888229598
5018,6185.334181123841
5019,6831.250418000401
5020,6434.626250948193
5021,6473.809246368212
5022,6598.549243905097
5023,6014.888699463999
5024,6886.141475917027
5025,6551.0167901791665
5026,8256.49605042505
5027,13612.936316644513
5028,23351.94109634064
5029,24328.218745867063
5030,26527.875610700685
5031,31643.626443343346
5032,22619.40637103347
5033,28720.977249677784
5034,29724.85264112341
5035,30093.02685277121
5036,27684.39050368156
5037,20543.496825014787
5038,10407.586496725135
5039,6516.340086556084
5040,6847.792085080989
5041,6544.819989506166
5042,6460.431443222315
5043,6302.347750785091
5044,7098.632505014644
5045,6619.130171175981
5046,6400.092386451388
5047,6866.2738244753755
5048,6960.947036477184
5049,6924.141524491582
5050,7414.212637268309
5051,6260.3402863655565
5052,6351.434252465388
5053,6444.908152967439
5054,6490.800327930742
5055,6660.265327644247
5056,6844.492971419683
5057,6838.649111107008
5058,6179.603989350246
5059,6088.484563193697
5060,7148.577763331275
5061,6358.8723139082
5062,6823.7221466851515
5063,6492.703243489875
5064,7006.3874188031
5065,6745.743220678927
5066,6924.604223247094
5067,7043.99357497575
5068,6276.167707922589
5069,6611.126681263367
5070,6338.191826264481
5071,6880.836963738568
5072,6388.342017623658
5073,6949.695219521434
5074,6915.008716470502
5075,6552.273364882043
5076,6272.495055847846
5077,7267.885114045288
5078,6270.2699152703935
5079,6129.420976458641
5080,6890.52021125631
5081,6976.1119821491175
5082,6615.703307579665
5083,6664.133963290478
5084,6691.382209159737
5085,6716.617455191734
5086,7066.987251329892
5087,6086.345689672421
5088,6278.1411925860175
5089,6780.284870900856
5090,6926.509856673616
5091,6347.008721155833
5092,7024.013716179566
5093,5750.5597401308605
5094,6740.828917724858
5095,6641.297111201444
5096,6453.321494060738
5097,6787.714751340981
5098,6093.472273659516
5099,7148.121229284054
5100,6822.370825850157
5101,5994.330592028973
5102,6351.873136138113
5103,7176.729223715605
5104,6496.712894164065
5105,7190.155203845373
5106,6891.988486980293
5107,6903.252841082321
5108,6379.268206214613
5109,6676.921344725807
5110,6328.367184806628
5111,6961.230692934998
5112,6716.262060401142
5113,6427.617624537969
5114,6256.1054229491865
5115,6573.252809536369
5116,7004.144838870932
5117,6656.659095935627
5118,6765.433810968027
5119,6820.364002371302
5120,6119.252662525742
5121,6303.943474974293
5122,8178.36985191806
5123,11204.562899881314
5124,23817.65985605709
5125,24763.84625566094
5126,26025.616779176555
5127,28373.929910559837
5128,26433.46644121739
5129,28994.969180235254
5130,30311.71086374592
5131,28779.617474295515
5132,24445.40970131153
5133,20640.93828681911
5134,9944.445089760366
5135,7133.739804322665
5136,6958.700294373136
5137,6424.614225031099
5138,6962.143638649336
5139,6958.41134158015
5140,7291.207968686805
5141,6520.718326860587
5142,6804.052119458764
5143,6195.919273997296
5144,7156.186864887046
5145,7027.882322968988
5146,8144.901076918509
5147,11355.982994635231
5148,21949.482133701724
5149,24563.70223292293
5150,27742.670537760794
5151,30825.750699558204
5152,25161.635750049772
5153,28451.881955075933
5154,31373.277948862473
5155,27078.605322662355
5156,27073.779353468737
5157,19688.265326853572
5158,10083.82361436898
5159,6814.276182520724
5160,6016.014123782378
5161,6853.4769268041
5162,6174.457008138353
5163,5884.170425413507
5164,6841.9828752161775
5165,6696.770314768832
5166,6142.282888262482
5167,6688.398413579302
5168,6486.143918294059
5169,5953.49050016177
5170,7980.130962537541
5171,11950.30024212083
5172,20348.7181755501
5173,24629.3559538578
5174,25497.44229781871
5175,30813.9768546452
5176,22192.224059130072
5177,27182.86465737434
5178,29330.521690164085
5179,30503.68901327906
5180,24835.724987044778
5181,18966.84853571841
5182,10134.826245015467
5183,6089.925366040566
5184,6713.463816359607
5185,6435.959079910921
5186,6626.6203897096475
5187,6895.553629756585
5188,6587.006212941984
5189,6060.271112489703
5190,6129.126731351504
5191,7056.538429734225
5192,6920.38054781915
5193,6506.167834050323
5194,8411.75137697964
5195,11290.682278349788
5196,22263.984785343273
5197,25653.38194652554
5198,26719.473550587438
5199,30772.23778705934
5200,25385.601155004446
5201,29710.95512169977
5202,29285.322013779012
5203,28841.13998133773
5204,29304.153963578923
5205,18890.777124428663
5206,10890.839419383536
5207,6876.932119437759
5208,6387.354285109666
5209,6747.445769855184
5210,6370.681219297549
5211,6684.518157464039
5212,7271.840067893556
5213,6654.325411268706
5214,6874.649502157976
5215,6770.179926646296
5216,6924.765951199991
5217,6825.4011750681975
5218,6348.744972770469
5219,6360.936916208522
5220,6963.5113030783805
5221,6405.240258477153
5222,6960.095731903785
5223,6605.760618312941
5224,6633.289055023776
5225,6859.877524219885
5226,8016.709269755435
5227,6697.129691423526
5228,6520.243717355623
5229,6752.418882126884
5230,7302.531619232284
5231,7161.1351092713485
5232,6494.205656359597
5233,5885.969093075974
5234,6565.909950519878
5235,6353.2741390453775
5236,6867.376085606453
5237,6107.689155393317
5238,6671.953189384497
5239,6047.003829903755
5240,6495.023265054987
5241,6926.94301996402
5242,6712.802898888978
5243,6315.630139083338
5244,6494.066332666534
5245,6814.723310732225
5246,6310.165211663345
5247,6800.996178123405
5248,6177.988120442116
5249,7227.780954044552
5250,7035.272502243347
5251,7631.926023320336
5252,6872.737071774569
5253,7391.683077211419
5254,6615.141881673672
5255,6549.126475458162
5256,6554.183112487891
5257,6223.072476678265
5258,6827.969894477177
5259,6599.671841945947
5260,6828.740402570289
5261,6732.059464492923
5262,6613.402190674257
5263,6243.5661950403155
5264,6596.446939596148
5265,6942.187615768541
5266,7690.365607044335
5267,12226.608551656149
5268,21162.970251837076
5269,24499.928386429958
5270,24957.62090154264
5271,29495.522200275693
5272,25733.164315543694
5273,27737.77689420714
5274,33767.060673793225
5275,29629.998961540732
5276,24877.40940592446
5277,21361.82070345821
5278,10274.878415256135
5279,6530.903848610264
5280,6344.73842788935
5281,6808.41091029841
5282,6675.871787089682
5283,6723.927027541245
5284,6410.961640271633
5285,6168.148806979488
5286,6224.261351587651
5287,6301.939889927697
5288,6645.8774002529135
5289,6790.795226243791
5290,8181.355413980106
5291,11496.540979308895
5292,21791.522369253667
5293,26537.32300868192
5294,27406.995411736974
5295,30469.149993330888
5296,26022.519980115536
5297,29150.327847226676
5298,31709.35236905687
5299,29057.18798181453
5300,25618.728432285025
5301,20104.83578880553
5302,10990.875426404318
5303,6807.726432315821
5304,6781.913149555849
5305,6169.478655577186
5306,6580.415046727194
5307,6291.29869330596
5308,6787.055379525986
5309,6181.610948041069
5310,6881.574613448518
5311,6544.206870463214
5312,6146.85806350272
5313,6619.822148726247
5314,7488.606281594057
5315,11957.212123344478
5316,22775.910464254135
5317,27003.161666381635
5318,25900.61937913555
5319,28553.2196410306
5320,24511.704901190045
5321,28437.744871872364
5322,33745.74706003557
5323,27290.934802641106
5324,25969.10721480371
5325,21614.239352582917
5326,10270.430888822873
5327,6514.899743297813
5328,6429.024382584391
5329,6600.86084047121
5330,6499.7079887626205
5331,6272.8135225500655
5332,6805.920631387006
5333,7006.813001844433
5334,6618.421928094674
5335,6271.536695576107
5336,6124.277008797879
5337,6972.3180422402065
5338,7623.908580977128
5339,11503.200314203086
5340,20192.81368747607
5341,24681.874873789053
5342,27600.610896113638
5343,25965.875331625644
5344,24053.63021968853
5345,28935.87936487343
5346,30070.89792297168
5347,29152.704114767253
5348,25521.60099713786
5349,20542.61855591124
5350,10497.369515352217
5351,6774.38389864257
5352,6794.624447248448
5353,6218.401363469618
5354,6359.901351743636
5355,6688.034994215993
5356,6225.331888321069
5357,6437.671484460033
5358,6548.507625814433
5359,7367.508364212679
5360,6410.689853482857
5361,6723.046231128816
5362,8143.123874179686
5363,11501.042385882256
5364,23313.46737845801
5365,25167.44385405758
5366,26845.63932792007
5367,27135.460776552325
5368,22960.04162138192
5369,30467.176598459995
5370,28073.764381125162
5371,30325.00312544467
5372,26405.833813197947
5373,21469.802515265375
5374,9865.162870339935
5375,6403.574904711896
5376,6226.853590172433
5377,7301.5552278243895
5378,6402.324744080413
5379,6937.5934766197615
5380,6500.696069249813
5381,5993.550768017107
5382,6607.277382966052
5383,6675.976396259747
5384,6545.34095207483
5385,6684.143272497499
5386,6208.005245800447
5387,6192.399874727484
5388,6305.713040729453
5389,6496.897895172741
5390,6368.791713206314
5391,7114.264457243437
5392,6822.535608994473
5393,6477.827483972139
5394,6846.329489740244
5395,6572.627289119531
5396,6966.827712117719
5397,6150.34306896974
5398,6401.446470190776
5399,5992.61343382022
5400,6316.117612488883
5401,6161.514260506181
5402,5382.7978796173265
5403,6745.904273116456
5404,7148.215126849381
5405,6583.456860895724
5406,6815.800082994352
5407,6018.193182649708
5408,7153.138161910346
5409,6826.172234554985
5410,6360.5894086415
5411,6389.64611806977
5412,6693.367399200278
5413,6912.184766568623
5414,6226.398208011084
5415,6852.553836697273
5416,6711.975720744887
5417,6381.255678695737
5418,6916.551894587312
5419,6473.484892276883
5420,6643.322911608536
5421,6832.64464782489
5422,6907.708343380843
5423,6189.52177763203
5424,6577.377328286749
5425,6427.433180665641
5426,6343.478169635405
5427,6673.774419199022
5428,6337.282391164479
5429,6358.337476960638
5430,6833.696535434391
5431,6847.6171723876705
5432,6134.46962758394
5433,6517.040162189747
5434,7780.102247314897
5435,11709.798180862485
5436,22559.75481978181
5437,24367.172378452142
5438,24466.201656046564
5439,25013.96574441983
5440,24213.184172147598
5441,29738.476904625568
5442,30641.23888746908
5443,31265.12613624349
5444,27611.389593900574
5445,20443.664372803087
5446,10475.258478394499
5447,6594.219023986665
5448,6793.119038462422
5449,6729.588189111696
5450,6399.545801544643
5451,6557.767265737044
5452,6888.49781122298
5453,6917.713738262184
5454,6488.389882629523
5455,6879.23365349252
5456,6614.835935305541
5457,6527.0122219908935
5458,7970.1535836530475
5459,12264.261054186383
5460,22863.828283268605
5461,22496.76337443013
5462,27658.613877632837
5463,28929.263456886718
5464,24173.31478163826
5465,29307.235532447972
5466,31932.31842034246
5467,33035.39348316496
5468,27530.788278277563
5469,21769.205271211973
5470,10221.256547174255
5471,6004.057548383678
5472,5963.97518668065
5473,6903.961090045406
5474,7341.896270924427
5475,6767.029019307351
5476,6644.75961552639
5477,6618.9826096898705
5478,7037.073660864974
5479,6403.985657601924
5480,7241.400275677042
5481,6850.964187781231
5482,7245.717009500847
5483,12210.234547070477
5484,22329.80309161231
5485,24474.939824341993
5486,28443.47126936629
5487,30393.603019538437
5488,24809.903611342066
5489,28180.506938209386
5490,32447.793645268674
5491,31456.4606341122
5492,25142.187142187526
5493,20515.67803002869
5494,9934.654478378596
5495,6684.399808307521
5496,6758.636905075208
5497,6378.273112990232
5498,6593.5612572021955
5499,6434.78991698639
5500,6296.849749914635
5501,6481.061649331353
5502,6589.440088407884
5503,6143.856078902276
5504,6752.193833582086
5505,6483.012563541806
5506,7970.403870516718
5507,12144.27815367698
5508,20937.82380589083
5509,24385.26732197755
5510,26825.26432603828
5511,31342.76410063302
5512,25047.957106853228
5513,28519.165037809176
5514,29722.75410316362
5515,28648.352429170438
5516,25044.196017288657
